id,unitType,chassis,model,name,fileName,relativePath,mulId,tonnage,weightClass,bv,bvSource,costCBills,costSource,techBase,rulesLevel,year,era,role,source,walkMP,runMP,jumpMP,engineRating,engineType,gyroType,cockpitType,heatSinkCount,heatSinkType,armorType,structureType,armorPoints,armorTonnage,weaponCount,weaponSummary,warnings
meks-meks-3050u-catapult-cplt-c5,meks,Catapult,CPLT-C5,Catapult CPLT-C5,Catapult CPLT-C5.mtf,meks/3050U/Catapult CPLT-C5.mtf,483,65,Heavy,1650,calculated,6474875,calculated,Inner Sphere,Advanced,3061,Clan Invasion,Missile Boat,TR:3050,4,6,4,260,Standard Fusion,Standard,Standard,12,Double,Standard Armor,Endo Steel,200,12.5,5,Arrow IV; 4x ER Medium Laser,
meks-meks-3085u-onn-catapult-cplt-c5a,meks,Catapult,CPLT-C5A,Catapult CPLT-C5A,Catapult CPLT-C5A.mtf,meks/3085u/ONN/Catapult CPLT-C5A.mtf,484,65,Heavy,1772,calculated,6639875,calculated,Inner Sphere,Standard,3068,Jihad,Missile Boat,TR:3085,4,6,4,260,Standard Fusion,Standard,Standard,12,Double,Standard(Inner Sphere),Endo Steel,200,12.5,6,2x LRM 15; 4x ER Medium Laser,
meks-meks-3050u-catapult-cplt-c6,meks,Catapult,CPLT-C6,Catapult CPLT-C6,Catapult CPLT-C6.mtf,meks/3050U/Catapult CPLT-C6.mtf,485,65,Heavy,1874,calculated,6356075,calculated,Inner Sphere,Standard,3069,Jihad,Skirmisher,TR:3050,4,6,4,260,Standard Fusion,Standard,Standard,15,Double,Standard,Endo Steel,200,12.5,4,2x Plasma Rifle; 2x ER Medium Laser,
meks-meks-3050u-catapult-cplt-h2,meks,Catapult,CPLT-H2,Catapult CPLT-H2,Catapult CPLT-H2.mtf,meks/3050U/Catapult CPLT-H2.mtf,486,65,Heavy,1391,calculated,6034325,calculated,Inner Sphere,Standard,3064,Civil War,Skirmisher,TR:3050,4,6,4,260,Standard Fusion,Standard,Standard,13,Double,Standard Armor,Standard,176,11,11,8x Rocket Launcher 20; PPC; 2x Medium Laser,
meks-meks-3039u-catapult-cplt-k2,meks,Catapult,CPLT-K2,Catapult CPLT-K2,Catapult CPLT-K2.mtf,meks/3039u/Catapult CPLT-K2.mtf,487,65,Heavy,1319,calculated,5347925,calculated,Inner Sphere,Introductory,2603,Star League,Sniper,TR:3039,4,6,,260,Standard Fusion,Standard,Standard,20,Single,Standard(Inner Sphere),Standard,176,11,6,2x PPC; 2x Medium Laser; 2x Machine Gun,
meks-meks-force-manuals-kurita-catapult-cplt-k2-kasigi,meks,Catapult,CPLT-K2 (Kasigi),Catapult CPLT-K2 (Kasigi),Catapult CPLT-K2 (Kasigi).mtf,meks/Force Manuals/Kurita/Catapult CPLT-K2 (Kasigi).mtf,8286,65,Heavy,1597,calculated,6149825,calculated,Inner Sphere,Standard,3052,Clan Invasion,Sniper,CM:Kurita,4,6,4,260,Standard Fusion,Standard,Standard,18,Double,Standard(Inner Sphere),IS Standard,176,11,4,2x ER PPC; 2x Medium Laser,
meks-meks-3050u-catapult-cplt-k2k,meks,Catapult,CPLT-K2K,Catapult CPLT-K2K,Catapult CPLT-K2K.mtf,meks/3050U/Catapult CPLT-K2K.mtf,5454,65,Heavy,1716,calculated,13930675,calculated,Inner Sphere,Standard,3058,Clan Invasion,Sniper,TR:3050,5,8,,325,XL Fusion,Standard,Standard,20,Double,Standard(Inner Sphere),IS Standard,211,13.19,4,2x ER PPC; 2x ER Medium Laser,
meks-meks-3050u-catapult-cplt-k3,meks,Catapult,CPLT-K3,Catapult CPLT-K3,Catapult CPLT-K3.mtf,meks/3050U/Catapult CPLT-K3.mtf,3903,65,Heavy,1437,calculated,5842925,calculated,Inner Sphere,Standard,3047,Succession Wars,Sniper,TR:3050,4,6,,260,Standard Fusion,Standard,Standard,20,Double,Standard(Inner Sphere),IS Standard,176,11,6,2x ER PPC; 2x Medium Laser; 2x Machine Gun,
meks-meks-3050u-catapult-cplt-k4,meks,Catapult,CPLT-K4,Catapult CPLT-K4,Catapult CPLT-K4.mtf,meks/3050U/Catapult CPLT-K4.mtf,488,65,Heavy,1880,calculated,5537400,calculated,Inner Sphere,Standard,3068,Jihad,Sniper,TR:3050,3,5,3,195,Standard Fusion,Standard,Standard,17,Double,Light Ferro-Fibrous,Standard,211,12.44,5,2x Heavy PPC; 2x ER Medium Laser; C3 Computer (Slave),
meks-meks-3050u-catapult-cplt-k5,meks,Catapult,CPLT-K5,Catapult CPLT-K5,Catapult CPLT-K5.mtf,meks/3050U/Catapult CPLT-K5.mtf,489,65,Heavy,1457,calculated,12216875,calculated,Inner Sphere,Standard,3058,Clan Invasion,Skirmisher,TR:3050,4,6,4,260,XL Fusion,Standard,Standard,12,Double,Standard Armor,Endo-Steel,200,12.5,5,2x Medium Pulse Laser; C3 Computer (Slave); 2x MRM 30,
meks-meks-3145-liao-catapult-ii-cplt-l7,meks,Catapult II,CPLT-L7,Catapult II CPLT-L7,Catapult II CPLT-L7.mtf,meks/3145/Liao/Catapult II CPLT-L7.mtf,6464,70,Heavy,2586,calculated,16117133,calculated,Inner Sphere,Advanced,3135,Dark Age,Missile Boat,TR:3145:CC,4,6,4,280,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,168,10.5,6,2x LRM 20; 2x ER Medium Laser; 2x TSEMP Cannon,
meks-meks-3145-liao-catapult-ii-cplt-l7l,meks,Catapult II,CPLT-L7L,Catapult II CPLT-L7L,Catapult II CPLT-L7L.mtf,meks/3145/Liao/Catapult II CPLT-L7L.mtf,6465,70,Heavy,1601,calculated,13609633,calculated,Inner Sphere,Advanced,3136,Dark Age,Skirmisher,TR:3145:CC,4,6,4,280,XL Fusion,Standard,Standard,10,Double,Heat-Dissipating(Inner Sphere),IS Endo Steel,185,11.56,4,2x Plasma Rifle; 2x MML 9,
meks-meks-tro-vehicle-annex-cattlemaster-ctl-3r-herder-industrialmech,meks,CattleMaster,CTL-3R 'Herder' IndustrialMech,CattleMaster CTL-3R 'Herder' IndustrialMech,CattleMaster CTL-3R 'Herder' IndustrialMech.mtf,meks/TRO Vehicle Annex/CattleMaster CTL-3R 'Herder' IndustrialMech.mtf,3905,25,Light,226,calculated,928958,calculated,Inner Sphere,Standard,3024,Succession Wars,None,RS:VA,4,6,,100,Internal Combustion,Standard Gyro,Industrial Cockpit,,Single,Industrial (Inner Sphere),IS Industrial,48,3,,,Missing heat sink count
meks-meks-tro-vehicle-annex-cattlemaster-ctl-3r2-hunter-industrialmech,meks,CattleMaster,CTL-3R2 'Hunter' IndustrialMech,CattleMaster CTL-3R2 'Hunter' IndustrialMech,CattleMaster CTL-3R2 'Hunter' IndustrialMech.mtf,meks/TRO Vehicle Annex/CattleMaster CTL-3R2 'Hunter' IndustrialMech.mtf,3906,25,Light,245,calculated,978333,calculated,Inner Sphere,Standard,3024,Succession Wars,Ambusher,RS:VA,4,6,,100,Internal Combustion,Standard,Standard,1,Single,Industrial (Inner Sphere),IS Industrial,48,3,5,3x Machine Gun; 2x Small Laser,
meks-meks-tro-vehicle-annex-cattlemaster-ctl-3r3-securitymech,meks,CattleMaster,CTL-3R3 SecurityMech,CattleMaster CTL-3R3 SecurityMech,CattleMaster CTL-3R3 SecurityMech.mtf,meks/TRO Vehicle Annex/CattleMaster CTL-3R3 SecurityMech.mtf,7158,25,Light,358,calculated,1161458,calculated,Inner Sphere,Standard,3072,Jihad,Striker,RS:VA,4,6,,100,Fuel Cell,Standard,Standard,3,Single,Heavy Industrial(Inner Sphere),IS Industrial,64,4,4,LRM 5; 2x Machine Gun; Medium Laser,
meks-meks-turning-points-htp-luzerne-cauldron-born-ebon-jaguar-samantha,meks,Cauldron-Born,(Samantha),Cauldron-Born (Samantha),Cauldron-Born (Ebon Jaguar) (Samantha).mtf,meks/Turning Points/HTP Luzerne/Cauldron-Born (Ebon Jaguar) (Samantha).mtf,5862,65,Heavy,2446,calculated,18490484,calculated,Clan,Standard,3059,Clan Invasion,Skirmisher,HTP:Luzerne,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,6,Ultra AC/20; ER PPC; ER Small Laser; 3x LRM 10,
meks-meks-3058uu-cauldron-born-ebon-jaguar-a,meks,Cauldron-Born,A,Cauldron-Born A,Cauldron-Born (Ebon Jaguar) A.mtf,meks/3058Uu/Cauldron-Born (Ebon Jaguar) A.mtf,490,65,Heavy,2429,calculated,18606500,calculated,Clan,Standard,3049,Succession Wars,Skirmisher,TR:CI,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,10,2x ER Large Laser; Flamer; 2x Machine Gun; Medium Pulse Laser; 3x ER Medium Laser; Ultra AC/20,
meks-meks-3058uu-cauldron-born-ebon-jaguar-b,meks,Cauldron-Born,B,Cauldron-Born B,Cauldron-Born (Ebon Jaguar) B.mtf,meks/3058Uu/Cauldron-Born (Ebon Jaguar) B.mtf,491,65,Heavy,2535,calculated,18756031,calculated,Clan,Standard,3049,Succession Wars,Sniper,TR:CI,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,7,2x ER PPC; 2x Large Pulse Laser; 2x Medium Pulse Laser; TAG,
meks-meks-3058uu-cauldron-born-ebon-jaguar-c,meks,Cauldron-Born,C,Cauldron-Born C,Cauldron-Born (Ebon Jaguar) C.mtf,meks/3058Uu/Cauldron-Born (Ebon Jaguar) C.mtf,492,65,Heavy,1831,calculated,17992906,calculated,Clan,Standard,3049,Succession Wars,Missile Boat,TR:CI,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,6,2x SRM 6; 2x Ultra AC/2; 2x LRM 15,
meks-meks-3058uu-cauldron-born-ebon-jaguar-d,meks,Cauldron-Born,D,Cauldron-Born D,Cauldron-Born (Ebon Jaguar) D.mtf,meks/3058Uu/Cauldron-Born (Ebon Jaguar) D.mtf,493,65,Heavy,2228,calculated,18302281,calculated,Clan,Standard,3059,Clan Invasion,Skirmisher,TR:CI,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,5,2x Ultra AC/10; ER Large Laser; 2x ER Medium Laser,
meks-meks-rec-guides-ilclan-vol-16-cauldron-born-ebon-jaguar-e,meks,Cauldron-Born,E,Cauldron-Born E,Cauldron-Born (Ebon Jaguar) E.mtf,meks/Rec Guides ilClan/Vol 16/Cauldron-Born (Ebon Jaguar) E.mtf,494,65,Heavy,2420,calculated,18209469,calculated,Clan,Standard,3069,Jihad,Skirmisher,RG16,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,4,Hyper-Assault Gauss 20; Large Pulse Laser; ER Medium Laser; ATM 12,
meks-meks-rec-guides-ilclan-vol-16-cauldron-born-ebon-jaguar-f,meks,Cauldron-Born,F,Cauldron-Born F,Cauldron-Born (Ebon Jaguar) F.mtf,meks/Rec Guides ilClan/Vol 16/Cauldron-Born (Ebon Jaguar) F.mtf,8210,65,Heavy,2681,calculated,18116656,calculated,Clan,Standard,3104,Republic,Sniper,RG16,5,8,,325,XL Fusion,Standard,Standard,18,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,4,2x ER PPC; 2x ATM 6,
meks-meks-rec-guides-ilclan-vol-16-cauldron-born-ebon-jaguar-g,meks,Cauldron-Born,G,Cauldron-Born G,Cauldron-Born (Ebon Jaguar) G.mtf,meks/Rec Guides ilClan/Vol 16/Cauldron-Born (Ebon Jaguar) G.mtf,8211,65,Heavy,2627,calculated,18178531,calculated,Clan,Standard,3125,Republic,Skirmisher,RG16,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,2,Hyper-Assault Gauss 40; Improved Heavy Large Laser,
meks-meks-3058uu-cauldron-born-ebon-jaguar-h,meks,Cauldron-Born,H,Cauldron-Born H,Cauldron-Born (Ebon Jaguar) H.mtf,meks/3058Uu/Cauldron-Born (Ebon Jaguar) H.mtf,495,65,Heavy,2424,calculated,18298156,calculated,Clan,Standard,3062,Civil War,Skirmisher,TR:CI,5,8,,325,XL Fusion,Standard,Standard,16,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,5,2x Heavy Medium Laser; Heavy Large Laser; Medium Pulse Laser; Ultra AC/20,
meks-meks-3058uu-cauldron-born-ebon-jaguar-prime,meks,Cauldron-Born,Prime,Cauldron-Born Prime,Cauldron-Born (Ebon Jaguar) Prime.mtf,meks/3058Uu/Cauldron-Born (Ebon Jaguar) Prime.mtf,496,65,Heavy,1952,calculated,17972281,calculated,Clan,Standard,3049,Succession Wars,Skirmisher,TR:CI,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,5,LB 5-X AC; Gauss Rifle; LRM 10; ER Medium Laser; SRM 2,
meks-meks-rec-guides-ilclan-vol-16-cauldron-born-ebon-jaguar-t,meks,Cauldron-Born,T,Cauldron-Born T,Cauldron-Born (Ebon Jaguar) T.mtf,meks/Rec Guides ilClan/Vol 16/Cauldron-Born (Ebon Jaguar) T.mtf,8209,65,Heavy,2175,calculated,18972594,calculated,Clan,Standard,3142,Dark Age,Sniper,RG16,5,8,,325,XL Fusion,Standard,Standard,13,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,6,Ultra AC/5; ER PPC; Improved Heavy Medium Laser; Streak LRM 10; 2x Thunderbolt 5,
meks-meks-rec-guides-ilclan-vol-16-cauldron-born-ebon-jaguar-x,meks,Cauldron-Born,X,Cauldron-Born X,Cauldron-Born (Ebon Jaguar) X.mtf,meks/Rec Guides ilClan/Vol 16/Cauldron-Born (Ebon Jaguar) X.mtf,498,65,Heavy,2167,calculated,18586906,calculated,Clan,Advanced,3075,Jihad,Skirmisher,RG16,5,8,,325,XL Fusion,Standard,Standard,16,Double,Ferro-Fibrous(Clan),Clan Endo Steel,182,9.48,5,3x Medium ER Pulse Laser; Rotary AC/5; Small ER Pulse Laser,
meks-meks-era-digests-dark-age-cave-lion,meks,Cave Lion,Lion,Cave Lion Lion,Cave Lion.mtf,meks/Era Digests/Dark Age/Cave Lion.mtf,6954,75,Heavy,2993,calculated,19353250,calculated,Clan,Advanced,3122,Republic,Skirmisher,ED:DA,5,8,,375,XL Fusion,Standard,Standard,17,Double,Reflective(Clan),Clan Endo Steel,192,9.6,7,4x Medium Pulse Laser; 2x ER PPC; ATM 3,
meks-meks-xtrs-royal-fantasy-celerity-clr-03omm-rajah,meks,Celerity,CLR-03OMM 'Rajah',Celerity CLR-03OMM 'Rajah',Celerity CLR-03OMM _Rajah_.mtf,meks/XTRs/Royal Fantasy/Celerity CLR-03OMM _Rajah_.mtf,8366,15,Light,234,calculated,1492125,calculated,Mixed,Advanced,3138,Dark Age,Scout,XTR:Royal Fantasy,8,12,,120,Standard Fusion,XL Gyro,Small Cockpit,10,Double,Standard(Inner Sphere),IS Endo Steel,24,1.5,2,2x ER Small Laser,
meks-meks-3050u-centurion-cn10-b,meks,Centurion,CN10-B,Centurion CN10-B,Centurion CN10-B.mtf,meks/3050U/Centurion CN10-B.mtf,3921,55,Medium,1243,calculated,4943053,calculated,Inner Sphere,Standard,3057,Clan Invasion,Brawler,TR:3050,4,6,,220,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),IS Endo Steel,184,11.5,4,Medium Laser; Medium Pulse Laser; LB 10-X AC; LRM 10,
meks-meks-rec-guides-ilclan-vol-10-centurion-cn10-d,meks,Centurion,CN10-D,Centurion CN10-D,Centurion CN10-D.mtf,meks/Rec Guides ilClan/Vol 10/Centurion CN10-D.mtf,7725,55,Medium,1260,calculated,9404470,calculated,Inner Sphere,Standard,3121,Republic,Sniper,RG10,4,6,,220,Light Fusion,Compact Gyro,Standard Cockpit,10,Double,Light Ferro-Fibrous(Inner Sphere),IS Endo Steel,185,10.91,4,LB 10-X AC; LRM 10; Light PPC; ER Medium Laser,
meks-meks-shrapnel-vol-2-centurion-cn10-j,meks,Centurion,CN10-J,Centurion CN10-J,Centurion CN10-J.mtf,meks/Shrapnel/Vol 2/Centurion CN10-J.mtf,7696,55,Medium,1257,calculated,5184853,calculated,Inner Sphere,Standard,3057,Clan Invasion,Brawler,Shrap02,4,6,4,220,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),IS Endo Steel,152,9.5,4,LB 10-X AC; LRM 10; Medium Laser; Medium Pulse Laser,
meks-meks-shrapnel-vol-2-centurion-cn10-w,meks,Centurion,CN10-W,Centurion CN10-W,Centurion CN10-W.mtf,meks/Shrapnel/Vol 2/Centurion CN10-W.mtf,7695,55,Medium,1112,calculated,8827353,calculated,Inner Sphere,Standard,3057,Clan Invasion,Sniper,Shrap02,4,6,,220,XL Fusion,Standard,Standard,13,Single,Standard(Inner Sphere),IS Endo Steel,152,9.5,3,LB 10-X AC; LRM 10; PPC,
meks-meks-3145-davion-centurion-cn11-o,meks,Centurion,CN11-O,Centurion CN11-O,Centurion CN11-O.mtf,meks/3145/Davion/Centurion CN11-O.mtf,6340,50,Medium,1201,calculated,12759063,calculated,Inner Sphere,Standard,3111,Republic,Brawler,TR:3145:FS,5,8,,250,XL Fusion,Compact Gyro,Standard Cockpit,10,Double,Standard(Inner Sphere),IS Endo Steel,152,9.5,4,LB 10-X AC; LRM 10; 2x ER Medium Laser,
meks-meks-3145-davion-centurion-cn11-oa,meks,Centurion,CN11-OA,Centurion CN11-OA,Centurion CN11-OA.mtf,meks/3145/Davion/Centurion CN11-OA.mtf,6341,50,Medium,1301,calculated,12421563,calculated,Inner Sphere,Standard,3111,Republic,Brawler,TR:3145:FS,5,8,,250,XL Fusion,Compact Gyro,Standard Cockpit,10,Double,Standard(Inner Sphere),IS Endo Steel,152,9.5,3,Rotary AC/5; MML 9; ER Medium Laser,
meks-meks-3145-davion-centurion-cn11-ob,meks,Centurion,CN11-OB,Centurion CN11-OB,Centurion CN11-OB.mtf,meks/3145/Davion/Centurion CN11-OB.mtf,6342,50,Medium,1391,calculated,12629688,calculated,Inner Sphere,Standard,3111,Republic,Sniper,TR:3145:FS,5,8,,250,XL Fusion,Compact Gyro,Standard Cockpit,11,Double,Standard(Inner Sphere),IS Endo Steel,152,9.5,2,Heavy PPC; MML 7,
meks-meks-3145-davion-centurion-cn11-oc,meks,Centurion,CN11-OC,Centurion CN11-OC,Centurion CN11-OC.mtf,meks/3145/Davion/Centurion CN11-OC.mtf,6343,50,Medium,1589,calculated,13809063,calculated,Inner Sphere,Standard,3111,Republic,Skirmisher,TR:3145:FS,5,8,5,250,XL Fusion,Compact Gyro,Standard Cockpit,10,Double,Standard(Inner Sphere),IS Endo Steel,152,9.5,4,Plasma Rifle; LRM 10; 2x ER Medium Laser,
meks-meks-3145-davion-centurion-cn11-od,meks,Centurion,CN11-OD,Centurion CN11-OD,Centurion CN11-OD.mtf,meks/3145/Davion/Centurion CN11-OD.mtf,6344,50,Medium,1083,calculated,12764219,calculated,Inner Sphere,Advanced,3111,Republic,Brawler,TR:3145:FS,5,8,4,250,XL Fusion,Compact Gyro,Standard Cockpit,10,Double,Standard(Inner Sphere),IS Endo Steel,152,9.5,4,ER Small Laser; MML 9; 2x ER Medium Laser,
meks-meks-3039u-centurion-cn9-a,meks,Centurion,CN9-A,Centurion CN9-A,Centurion CN9-A.mtf,meks/3039u/Centurion CN9-A.mtf,516,50,Medium,945,calculated,3383500,calculated,Inner Sphere,Introductory,2801,Succession Wars,Brawler,TR:3039,4,6,,200,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Standard,136,8.5,4,2x Medium Laser; LRM 10; Autocannon/10,
meks-meks-3039u-centurion-cn9-ah,meks,Centurion,CN9-AH,Centurion CN9-AH,Centurion CN9-AH.mtf,meks/3039u/Centurion CN9-AH.mtf,517,50,Medium,945,calculated,3409750,calculated,Inner Sphere,Introductory,2874,Succession Wars,Juggernaut,TR:3039,4,6,,200,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Standard,136,8.5,2,LRM 10; Autocannon/20,
meks-meks-3039u-centurion-cn9-al,meks,Centurion,CN9-AL,Centurion CN9-AL,Centurion CN9-AL.mtf,meks/3039u/Centurion CN9-AL.mtf,518,50,Medium,1057,calculated,3305875,calculated,Inner Sphere,Introductory,2915,Succession Wars,Brawler,TR:3039,4,6,,200,Standard Fusion,Standard,Standard,16,Single,Standard(Inner Sphere),Standard,169,10.56,5,Large Laser; 2x Medium Laser; Small Laser; LRM 10,
meks-meks-3085u-onn-centurion-cn9-ar,meks,Centurion,CN9-Ar,Centurion CN9-Ar,Centurion CN9-Ar.mtf,meks/3085u/ONN/Centurion CN9-Ar.mtf,519,50,Medium,1226,calculated,3803500,calculated,Inner Sphere,Standard,3072,Jihad,Sniper,TR:3085,4,6,,200,Standard Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),Standard,136,8.5,5,Heavy PPC; Light PPC; LRM 10; Medium Laser; Medium Pulse Laser,
meks-meks-3050u-centurion-cn9-d,meks,Centurion,CN9-D,Centurion CN9-D,Centurion CN9-D.mtf,meks/3050U/Centurion CN9-D.mtf,520,50,Medium,1164,calculated,9448500,calculated,Inner Sphere,Standard,3049,Succession Wars,Skirmisher,TR:3050,6,9,,300,XL Fusion,Standard,Standard,10,Single,Standard Armor,Endo Steel,136,8.5,4,LB 10-X AC; LRM 10; 2x Medium Laser,
meks-meks-3050u-centurion-cn9-d3,meks,Centurion,CN9-D3,Centurion CN9-D3,Centurion CN9-D3.mtf,meks/3050U/Centurion CN9-D3.mtf,521,50,Medium,1164,calculated,10498500,calculated,Inner Sphere,Standard,3052,Clan Invasion,Skirmisher,TR:3050,6,9,,300,XL Fusion,Standard,Standard,10,Single,Standard Armor,Endo Steel,136,8.5,4,LB 10-X AC; LRM 10; 2x Medium Laser,
meks-meks-3050u-centurion-cn9-d3d,meks,Centurion,CN9-D3D,Centurion CN9-D3D,Centurion CN9-D3D.mtf,meks/3050U/Centurion CN9-D3D.mtf,5448,50,Medium,1373,calculated,10498500,calculated,Inner Sphere,Standard,3060,Clan Invasion,Skirmisher,TR:3050,6,12,,300,XL Fusion,Standard,Standard,10,Single,Ferro-Fibrous,Endo Steel,143,7.98,3,Light Gauss Rifle; ER Medium Laser; LRM 10,
meks-meks-3050u-centurion-cn9-d4d,meks,Centurion,CN9-D4D,Centurion CN9-D4D,Centurion CN9-D4D.mtf,meks/3050U/Centurion CN9-D4D.mtf,5449,50,Medium,1369,calculated,9526250,calculated,Inner Sphere,Standard,3066,Civil War,Skirmisher,TR:3050,5,10,,250,XL Fusion,Standard,Standard,10,Single,Ferro-Fibrous,Endo Steel,143,7.98,3,Light Gauss Rifle; ER Medium Laser; LRM 15,
meks-meks-3050u-centurion-cn9-d5,meks,Centurion,CN9-D5,Centurion CN9-D5,Centurion CN9-D5.mtf,meks/3050U/Centurion CN9-D5.mtf,522,50,Medium,1738,calculated,10956000,calculated,Inner Sphere,Standard,3062,Civil War,Skirmisher,TR:3050,6,12,,300,XL Fusion,Standard,Standard,10,Double,Standard Armor,Endo Steel,152,9.5,4,Rotary AC/5; 2x ER Medium Laser; C3 Computer (Slave),
meks-meks-3050u-centurion-cn9-d9,meks,Centurion,CN9-D9,Centurion CN9-D9,Centurion CN9-D9.mtf,meks/3050U/Centurion CN9-D9.mtf,523,50,Medium,1638,calculated,11413500,calculated,Inner Sphere,Standard,3071,Jihad,Skirmisher,TR:3050,6,9,6,300,XL Fusion,Compact Gyro,Standard,10,Double,Light Ferro-Fibrous,Endo Steel,152,8.96,4,Plasma Rifle; LRM 10; 2x ER Medium Laser,
meks-meks-3050u-centurion-cn9-da,meks,Centurion,CN9-Da,Centurion CN9-Da,Centurion CN9-Da.mtf,meks/3050U/Centurion CN9-Da.mtf,524,50,Medium,1035,calculated,9081000,calculated,Inner Sphere,Standard,3065,Civil War,Skirmisher,TR:3050,6,9,,300,XL Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Endo Steel,136,8.5,4,Autocannon/5; LRM 10; 2x Medium Laser,
meks-meks-tro-irregulars-centurion-cn9-h2-militiamech,meks,Centurion,CN9-H2 MilitiaMech,Centurion CN9-H2 MilitiaMech,Centurion CN9-H2 MilitiaMech.mtf,meks/TRO Irregulars/Centurion CN9-H2 MilitiaMech.mtf,7866,50,Medium,769,calculated,3556000,calculated,Inner Sphere,Standard,3100,Republic,Brawler,TR:I,4,6,,200,Standard Fusion,Standard,Standard,10,Single,Industrial (Inner Sphere),IS Industrial,96,6,8,LB 10-X AC; 5x Rocket Launcher 10; 2x Medium Laser,
meks-meks-tro-irregulars-centurion-cn9-h2h-militiamech,meks,Centurion,CN9-H2H MilitiaMech,Centurion CN9-H2H MilitiaMech,Centurion CN9-H2H MilitiaMech.mtf,meks/TRO Irregulars/Centurion CN9-H2H MilitiaMech.mtf,7867,50,Medium,889,calculated,3638500,calculated,Inner Sphere,Standard,3100,Republic,Brawler,TR:I,4,6,,200,Standard Fusion,Standard,Standard,10,Single,Heavy Industrial(Inner Sphere),IS Industrial,136,8.5,8,LB 10-X AC; 5x Rocket Launcher 10; 2x Medium Laser,
meks-meks-tro-irregulars-centurion-cn9-h3-militiamech,meks,Centurion,CN9-H3 MilitiaMech,Centurion CN9-H3 MilitiaMech,Centurion CN9-H3 MilitiaMech.mtf,meks/TRO Irregulars/Centurion CN9-H3 MilitiaMech.mtf,7868,50,Medium,988,calculated,3556000,calculated,Mixed,Advanced,3100,Republic,Brawler,TR:I,4,6,,200,Standard Fusion,Standard,Standard,10,Single,Ferro-Fibrous(Inner Sphere),IS Industrial,134,7.48,7,Ultra AC/10; 5x Rocket Launcher 10; Medium Laser,
meks-meks-3039u-centurion-cn9-ylw-yen-lo-wang,meks,Centurion,CN9-YLW 'Yen Lo Wang',Centurion CN9-YLW 'Yen Lo Wang',Centurion CN9-YLW Yen Lo Wang.mtf,meks/3039u/Centurion CN9-YLW Yen Lo Wang.mtf,525,50,Medium,940,calculated,3379750,calculated,Inner Sphere,Introductory,3027,Succession Wars,Juggernaut,TR:3039,4,6,,200,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Standard,136,8.5,3,2x Medium Laser; Autocannon/20,
meks-meks-3050u-centurion-cn9-ylw2,meks,Centurion,CN9-YLW2 'Yen Lo Wang',Centurion CN9-YLW2 'Yen Lo Wang',Centurion CN9-YLW2.mtf,meks/3050U/Centurion CN9-YLW2.mtf,3923,50,Medium,1170,calculated,7583500,calculated,Inner Sphere,Standard,3051,Clan Invasion,Brawler,TR:3050,4,6,,200,XL Fusion,Standard,Standard,10,Single,Standard Armor,Standard,136,8.5,4,3x Medium Pulse Laser; Gauss Rifle,
meks-meks-3055u-cerberus-mr-5m,meks,Cerberus,MR-5M,Cerberus MR-5M,Cerberus MR-5M.mtf,meks/3055U/Cerberus MR-5M.mtf,526,95,Assault,2057,calculated,25407850,calculated,Inner Sphere,Standard,3055,Clan Invasion,Brawler,TR:3055U,4,6,,380,XL Fusion,Standard,Standard,15,Double,Ferro-Fibrous(Inner Sphere),Standard,250,13.95,11,Gauss Rifle; ER PPC; 6x Medium Pulse Laser; 2x Machine Gun; Anti-Missile System,
